LAMBX (hm);LAMBY (hm);LAT_DG;LON_DG
5000;22570;47,3052;1,01472
5000;22490;47,2333;1,0165
5000;22410;47,1613;1,01827
5000;22330;47,0893;1,02004
5000;22250;47,0174;1,0218
5000;22170;46,9454;1,02356
5000;22090;46,8735;1,02531
5000;22010;46,8015;1,02706
5000;21930;46,7295;1,02881
5000;21850;46,6576;1,03055
5000;21770;46,5856;1,03228
5000;21690;46,5136;1,03401
5000;21610;46,4417;1,03574
5000;21530;46,3697;1,03746
5000;21450;46,2978;1,03918
5000;21370;46,2258;1,04089
5000;21290;46,1538;1,0426
5000;21210;46,0819;1,0443
5000;21130;46,0099;1,046
5000;21050;45,9379;1,0477
5000;20970;45,866;1,04939
5000;20890;45,794;1,05107
5000;20810;45,722;1,05275
5000;20730;45,6501;1,05443
5000;20650;45,5781;1,0561
5000;20570;45,5061;1,05777
5000;20490;45,4342;1,05943
5000;20410;45,3622;1,06109
5000;20330;45,2902;1,06275
5000;20250;45,2183;1,0644
5000;20170;45,1463;1,06605
5000;20090;45,0744;1,06769
5000;20010;45,0024;1,06933
5000;19930;44,9305;1,07096
5000;19850;44,8585;1,07259
5000;19770;44,7866;1,07422
5000;19690;44,7146;1,07584
5000;19610;44,6427;1,07745
5000;19530;44,5708;1,07907
5000;19450;44,4988;1,08068
5000;19370;44,4269;1,08228
5000;19290;44,3549;1,08388
5000;19210;44,283;1,08548
5000;19130;44,2111;1,08707
5000;19050;44,1392;1,08866
5000;18970;44,0672;1,09024
5000;18890;43,9953;1,09182
5000;18810;43,9234;1,0934
5000;18730;43,8515;1,09497
5000;18650;43,7796;1,09654
5000;18570;43,7077;1,09811
5000;18490;43,6358;1,09967
5000;18410;43,5639;1,10122
5000;18330;43,492;1,10278
5000;18250;43,4201;1,10433
5000;18170;43,3482;1,10587
5000;18090;43,2764;1,10741
5000;18010;43,2045;1,10895
5000;17930;43,1326;1,11048
5000;17850;43,0607;1,11201
5000;17770;42,9889;1,11354
5000;17690;42,917;1,11506
5000;17610;42,8452;1,11658
5000;17530;42,7733;1,11809
5000;17450;42,7015;1,1196
5080;25450;49,8947;1,05854
5080;25370;49,8229;1,06035
5080;25290;49,7511;1,06215
5080;25210;49,6793;1,06395
5080;25130;49,6074;1,06574
5080;25050;49,5356;1,06752
5080;24970;49,4637;1,0693
5080;24890;49,3919;1,07108
5080;24810;49,32;1,07285
5080;24730;49,2481;1,07462
5080;24650;49,1763;1,07638
5080;24570;49,1044;1,07813
5080;24490;49,0325;1,07988
5080;24410;48,9607;1,08163
5080;24330;48,8888;1,08337
5080;24250;48,8169;1,08511
5080;24170;48,745;1,08684
5080;24090;48,6731;1,08857
5080;24010;48,6012;1,09029
5080;23930;48,5293;1,09201
5080;23850;48,4574;1,09372
5080;23770;48,3854;1,09543
5080;23690;48,3135;1,09713
5080;23610;48,2416;1,09883
5080;23530;48,1697;1,10053
5080;23450;48,0978;1,10222
5080;23370;48,0258;1,1039
5080;23290;47,9539;1,10558
5080;23210;47,882;1,10726
5080;23130;47,81;1,10893
5080;23050;47,7381;1,11059
5080;22970;47,6661;1,11226
5080;22890;47,5942;1,11391
5080;22810;47,5222;1,11557
5080;22730;47,4503;1,11722
5080;22650;47,3783;1,11886
5080;22570;47,3064;1,1205
5080;22490;47,2344;1,12214
5080;22410;47,1625;1,12377
5080;22330;47,0905;1,12539
5080;22250;47,0185;1,12702
5080;22170;46,9466;1,12863
5080;22090;46,8746;1,13025
5080;22010;46,8027;1,13186
5080;21930;46,7307;1,13346
5080;21850;46,6587;1,13506
5080;21770;46,5868;1,13666
5080;21690;46,5148;1,13825
5080;21610;46,4428;1,13984
5080;21530;46,3709;1,14142
5080;21450;46,2989;1,143
5080;21370;46,2269;1,14458
5080;21290;46,155;1,14615
5080;21210;46,083;1,14772
5080;21130;46,011;1,14928
5080;21050;45,9391;1,15084
5080;20970;45,8671;1,15239
5080;20890;45,7951;1,15395
5080;20810;45,7231;1,15549
5080;20730;45,6512;1,15703
5080;20650;45,5792;1,15857
5080;20570;45,5073;1,16011
5080;20490;45,4353;1,16164
5080;20410;45,3633;1,16317
5080;20330;45,2914;1,16469
5080;20250;45,2194;1,16621
5080;20170;45,1474;1,16772
5080;20090;45,0755;1,16923
5080;20010;45,0035;1,17074
5080;19930;44,9316;1,17224
5080;19850;44,8596;1,17374
5080;19770;44,7877;1,17524
5080;19690;44,7157;1,17673
5080;19610;44,6438;1,17822
5080;19530;44,5719;1,1797
5080;19450;44,4999;1,18118
5080;19370;44,428;1,18266
5080;19290;44,3561;1,18413
5080;19210;44,2841;1,1856
5080;19130;44,2122;1,18707
5080;19050;44,1403;1,18853
5080;18970;44,0683;1,18999
5080;18890;43,9964;1,19144
5080;18810;43,9245;1,19289
5080;18730;43,8526;1,19434
5080;18650;43,7807;1,19578
5080;18570;43,7088;1,19722
5080;18490;43,6369;1,19866
5080;18410;43,565;1,20009
5080;18330;43,4931;1,20152
5080;18250;43,4212;1,20294
5080;18170;43,3493;1,20436
5080;18090;43,2774;1,20578
5080;18010;43,2056;1,2072
5080;17930;43,1337;1,20861
5080;17850;43,0618;1,21001
5080;17770;42,99;1,21142
5080;17690;42,9181;1,21282
5080;17610;42,8463;1,21421
5080;17530;42,7744;1,21561
5080;17450;42,7026;1,217
5160;25530;49,9677;1,16806
5160;25450;49,8959;1,16971
5160;25370;49,824;1,17136
5160;25290;49,7522;1,17301
5160;25210;49,6804;1,17465
5160;25130;49,6085;1,17628
5160;25050;49,5367;1,17791
5160;24970;49,4648;1,17954
5160;24890;49,393;1,18116
5160;24810;49,3211;1,18278
5160;24730;49,2493;1,18439
5160;24650;49,1774;1,186
5160;24570;49,1055;1,1876
5160;24490;49,0336;1,1892
5160;24410;48,9618;1,19079
5160;24330;48,8899;1,19238
5160;24250;48,818;1,19397
5160;24170;48,7461;1,19555
5160;24090;48,6742;1,19713
5160;24010;48,6023;1,1987
5160;23930;48,5304;1,20027
5160;23850;48,4585;1,20183
5160;23770;48,3865;1,20339
5160;23690;48,3146;1,20495
5160;23610;48,2427;1,2065
5160;23530;48,1708;1,20805
5160;23450;48,0988;1,20959
5160;23370;48,0269;1,21113
5160;23290;47,955;1,21266
5160;23210;47,883;1,21419
5160;23130;47,8111;1,21572
5160;23050;47,7392;1,21724
5160;22970;47,6672;1,21876
5160;22890;47,5953;1,22027
5160;22810;47,5233;1,22178
5160;22730;47,4514;1,22329
5160;22650;47,3794;1,22479
5160;22570;47,3074;1,22629
5160;22490;47,2355;1,22778
5160;22410;47,1635;1,22927
5160;22330;47,0916;1,23075
5160;22250;47,0196;1,23223
5160;22170;46,9476;1,23371
5160;22090;46,8757;1,23519
5160;22010;46,8037;1,23665
5160;21930;46,7317;1,23812
5160;21850;46,6598;1,23958
5160;21770;46,5878;1,24104
5160;21690;46,5158;1,24249
5160;21610;46,4439;1,24394
5160;21530;46,3719;1,24539
5160;21450;46,2999;1,24683
5160;21370;46,228;1,24827
5160;21290;46,156;1,24971
5160;21210;46,084;1,25114
5160;21130;46,0121;1,25256
5160;21050;45,9401;1,25399
5160;20970;45,8681;1,25541
5160;20890;45,7962;1,25682
5160;20810;45,7242;1,25824
5160;20730;45,6522;1,25964
5160;20650;45,5803;1,26105
5160;20570;45,5083;1,26245
5160;20490;45,4363;1,26385
5160;20410;45,3644;1,26524
5160;20330;45,2924;1,26663
5160;20250;45,2204;1,26802
5160;20170;45,1485;1,2694
5160;20090;45,0765;1,27078
5160;20010;45,0046;1,27216
5160;19930;44,9326;1,27353
5160;19850;44,8607;1,2749
5160;19770;44,7887;1,27627
5160;19690;44,7168;1,27763
5160;19610;44,6448;1,27899
5160;19530;44,5729;1,28034
5160;19450;44,5009;1,28169
5160;19370;44,429;1,28304
5160;19290;44,3571;1,28439
5160;19210;44,2851;1,28573
5160;19130;44,2132;1,28707
5160;19050;44,1413;1,2884
5160;18970;44,0693;1,28973
5160;18890;43,9974;1,29106
5160;18810;43,9255;1,29238
5160;18730;43,8536;1,2937
5160;18650;43,7817;1,29502
5160;18570;43,7098;1,29634
5160;18490;43,6379;1,29765
5160;18410;43,566;1,29895
5160;18330;43,4941;1,30026
5160;18250;43,4222;1,30156
5160;18170;43,3503;1,30286
5160;18090;43,2784;1,30415
5160;18010;43,2066;1,30544
5160;17930;43,1347;1,30673
5160;17850;43,0628;1,30802
5160;17770;42,9909;1,3093
5160;17690;42,9191;1,31058
5160;17610;42,8472;1,31185
5160;17530;42,7754;1,31313
5160;17450;42,7036;1,31439
5240;25610;50,0405;1,27789
5240;25530;49,9687;1,27939
5240;25450;49,8969;1,28089
5240;25370;49,8251;1,28238
5240;25290;49,7532;1,28387
5240;25210;49,6814;1,28535
5240;25130;49,6095;1,28683
5240;25050;49,5377;1,28831
5240;24970;49,4658;1,28978
5240;24890;49,394;1,29125
5240;24810;49,3221;1,29271
5240;24730;49,2503;1,29417
5240;24650;49,1784;1,29562
5240;24570;49,1065;1,29707
5240;24490;49,0346;1,29852
5240;24410;48,9628;1,29996
5240;24330;48,8909;1,3014
5240;24250;48,819;1,30284
5240;24170;48,7471;1,30427
5240;24090;48,6752;1,30569
5240;24010;48,6033;1,30712
5240;23930;48,5313;1,30854
5240;23850;48,4594;1,30995
5240;23770;48,3875;1,31136
5240;23690;48,3156;1,31277
5240;23610;48,2437;1,31417
5240;23530;48,1717;1,31557
5240;23450;48,0998;1,31697
5240;23370;48,0279;1,31836
5240;23290;47,956;1,31975
5240;23210;47,884;1,32113
5240;23130;47,8121;1,32251
5240;23050;47,7401;1,32389
5240;22970;47,6682;1,32526
5240;22890;47,5962;1,32663
5240;22810;47,5243;1,328
5240;22730;47,4523;1,32936
5240;22650;47,3804;1,33072
5240;22570;47,3084;1,33207
5240;22490;47,2365;1,33343
5240;22410;47,1645;1,33477
5240;22330;47,0925;1,33612
5240;22250;47,0206;1,33746
5240;22170;46,9486;1,33879
5240;22090;46,8766;1,34013
5240;22010;46,8047;1,34146
5240;21930;46,7327;1,34278
5240;21850;46,6607;1,34411
5240;21770;46,5888;1,34542
5240;21690;46,5168;1,34674
5240;21610;46,4448;1,34805
5240;21530;46,3729;1,34936
5240;21450;46,3009;1,35067
5240;21370;46,2289;1,35197
5240;21290;46,1569;1,35327
5240;21210;46,085;1,35456
5240;21130;46,013;1,35585
5240;21050;45,941;1,35714
5240;20970;45,8691;1,35842
5240;20890;45,7971;1,35971
5240;20810;45,7251;1,36098
5240;20730;45,6532;1,36226
5240;20650;45,5812;1,36353
5240;20570;45,5092;1,3648
5240;20490;45,4373;1,36606
5240;20410;45,3653;1,36732
5240;20330;45,2933;1,36858
5240;20250;45,2214;1,36984
5240;20170;45,1494;1,37109
5240;20090;45,0774;1,37234
5240;20010;45,0055;1,37358
5240;19930;44,9335;1,37482
5240;19850;44,8616;1,37606
5240;19770;44,7896;1,3773
5240;19690;44,7177;1,37853
5240;19610;44,6457;1,37976
5240;19530;44,5738;1,38098
5240;19450;44,5019;1,38221
5240;19370;44,4299;1,38343
5240;19290;44,358;1,38464
5240;19210;44,286;1,38586
5240;19130;44,2141;1,38707
5240;19050;44,1422;1,38828
5240;18970;44,0703;1,38948
5240;18890;43,9983;1,39068
5240;18810;43,9264;1,39188
5240;18730;43,8545;1,39307
5240;18650;43,7826;1,39427
5240;18570;43,7107;1,39546
5240;18490;43,6388;1,39664
5240;18410;43,5669;1,39783
5240;18330;43,495;1,39901
5240;18250;43,4231;1,40018
5240;18170;43,3512;1,40136
5240;18090;43,2793;1,40253
5240;18010;43,2075;1,4037
5240;17930;43,1356;1,40486
5240;17850;43,0637;1,40603
5240;17770;42,9918;1,40719
5240;17690;42,92;1,40834
5240;17610;42,8481;1,4095
5240;17530;42,7763;1,41065
5240;17450;42,7044;1,4118
5240;17370;42,6326;1,41294
5320;25610;50,0414;1,38939
5320;25530;49,9696;1,39073
5320;25450;49,8978;1,39207
5320;25370;49,826;1,3934
5320;25290;49,7541;1,39473
5320;25210;49,6823;1,39606
5320;25130;49,6105;1,39739
5320;25050;49,5386;1,39871
5320;24970;49,4668;1,40002
5320;24890;49,3949;1,40133
5320;24810;49,323;1,40264
5320;24730;49,2512;1,40395
5320;24650;49,1793;1,40525
5320;24570;49,1074;1,40655
5320;24490;49,0355;1,40784
5320;24410;48,9637;1,40913
5320;24330;48,8918;1,41042
5320;24250;48,8199;1,41171
5320;24170;48,748;1,41299
5320;24090;48,6761;1,41426
5320;24010;48,6042;1,41554
5320;23930;48,5322;1,41681
5320;23850;48,4603;1,41807
5320;23770;48,3884;1,41933
5320;23690;48,3165;1,42059
5320;23610;48,2446;1,42185
5320;23530;48,1726;1,4231
5320;23450;48,1007;1,42435
5320;23370;48,0288;1,4256
5320;23290;47,9568;1,42684
5320;23210;47,8849;1,42808
5320;23130;47,813;1,42931
5320;23050;47,741;1,43054
5320;22970;47,6691;1,43177
5320;22890;47,5971;1,433
5320;22810;47,5252;1,43422
5320;22730;47,4532;1,43544
5320;22650;47,3813;1,43666
5320;22570;47,3093;1,43787
5320;22490;47,2373;1,43908
5320;22410;47,1654;1,44028
5320;22330;47,0934;1,44148
5320;22250;47,0214;1,44268
5320;22170;46,9495;1,44388
5320;22090;46,8775;1,44507
5320;22010;46,8055;1,44626
5320;21930;46,7336;1,44745
5320;21850;46,6616;1,44863
5320;21770;46,5896;1,44981
5320;21690;46,5177;1,45099
5320;21610;46,4457;1,45216
5320;21530;46,3737;1,45333
5320;21450;46,3017;1,4545
5320;21370;46,2298;1,45567
5320;21290;46,1578;1,45683
5320;21210;46,0858;1,45799
5320;21130;46,0139;1,45914
5320;21050;45,9419;1,46029
5320;20970;45,8699;1,46144
5320;20890;45,7979;1,46259
5320;20810;45,726;1,46373
5320;20730;45,654;1,46487
5320;20650;45,582;1,46601
5320;20570;45,5101;1,46715
5320;20490;45,4381;1,46828
5320;20410;45,3661;1,46941
5320;20330;45,2942;1,47053
5320;20250;45,2222;1,47165
5320;20170;45,1503;1,47277
5320;20090;45,0783;1,47389
5320;20010;45,0063;1,47501
5320;19930;44,9344;1,47612
5320;19850;44,8624;1,47723
5320;19770;44,7905;1,47833
5320;19690;44,7185;1,47943
5320;19610;44,6466;1,48053
5320;19530;44,5746;1,48163
5320;19450;44,5027;1,48272
5320;19370;44,4307;1,48382
5320;19290;44,3588;1,4849
5320;19210;44,2869;1,48599
5320;19130;44,2149;1,48707
5320;19050;44,143;1,48815
5320;18970;44,0711;1,48923
5320;18890;43,9992;1,49031
5320;18810;43,9272;1,49138
5320;18730;43,8553;1,49245
5320;18650;43,7834;1,49351
5320;18570;43,7115;1,49458
5320;18490;43,6396;1,49564
5320;18410;43,5677;1,4967
5320;18330;43,4958;1,49776
5320;18250;43,4239;1,49881
5320;18170;43,352;1,49986
5320;18090;43,2801;1,50091
5320;18010;43,2083;1,50195
5320;17930;43,1364;1,503
5320;17850;43,0645;1,50404
5320;17770;42,9927;1,50507
5320;17690;42,9208;1,50611
5320;17610;42,8489;1,50714
5320;17530;42,7771;1,50817
5320;17450;42,7052;1,5092
5320;17370;42,6334;1,51022
5320;17290;42,5616;1,51125
5320;17210;42,4897;1,51227
5400;25850;50,2576;1,49731
5400;25770;50,1858;1,4985
5400;25690;50,114;1,4997
5400;25610;50,0422;1,50088
5400;25530;49,9704;1,50207
5400;25450;49,8986;1,50325
5400;25370;49,8268;1,50443
5400;25290;49,7549;1,5056
5400;25210;49,6831;1,50677
5400;25130;49,6113;1,50794
5400;25050;49,5394;1,50911
5400;24970;49,4676;1,51027
5400;24890;49,3957;1,51143
5400;24810;49,3238;1,51258
5400;24730;49,252;1,51373
5400;24650;49,1801;1,51488
5400;24570;49,1082;1,51603
5400;24490;49,0363;1,51717
5400;24410;48,9645;1,51831
5400;24330;48,8926;1,51945
5400;24250;48,8207;1,52058
5400;24170;48,7488;1,52171
5400;24090;48,6769;1,52284
5400;24010;48,6049;1,52396
5400;23930;48,533;1,52508
5400;23850;48,4611;1,5262
5400;23770;48,3892;1,52731
5400;23690;48,3173;1,52842
5400;23610;48,2454;1,52953
5400;23530;48,1734;1,53063
5400;23450;48,1015;1,53174
5400;23370;48,0296;1,53284
5400;23290;47,9576;1,53393
5400;23210;47,8857;1,53503
5400;23130;47,8137;1,53612
5400;23050;47,7418;1,5372
5400;22970;47,6698;1,53829
5400;22890;47,5979;1,53937
5400;22810;47,5259;1,54045
5400;22730;47,454;1,54152
5400;22650;47,382;1,54259
5400;22570;47,3101;1,54366
5400;22490;47,2381;1,54473
5400;22410;47,1661;1,54579
5400;22330;47,0942;1,54686
5400;22250;47,0222;1,54791
5400;22170;46,9502;1,54897
5400;22090;46,8783;1,55002
5400;22010;46,8063;1,55107
5400;21930;46,7343;1,55212
5400;21850;46,6624;1,55316
5400;21770;46,5904;1,5542
5400;21690;46,5184;1,55524
5400;21610;46,4464;1,55628
5400;21530;46,3745;1,55731
5400;21450;46,3025;1,55834
5400;21370;46,2305;1,55937
5400;21290;46,1586;1,56039
5400;21210;46,0866;1,56142
5400;21130;46,0146;1,56244
5400;21050;45,9426;1,56345
5400;20970;45,8707;1,56447
5400;20890;45,7987;1,56548
5400;20810;45,7267;1,56649
5400;20730;45,6548;1,56749
5400;20650;45,5828;1,5685
5400;20570;45,5108;1,5695
5400;20490;45,4389;1,5705
5400;20410;45,3669;1,57149
5400;20330;45,2949;1,57249
5400;20250;45,223;1,57348
5400;20170;45,151;1,57447
5400;20090;45,079;1,57545
5400;20010;45,0071;1,57643
5400;19930;44,9351;1,57741
5400;19850;44,8632;1,57839
5400;19770;44,7912;1,57937
5400;19690;44,7192;1,58034
5400;19610;44,6473;1,58131
5400;19530;44,5754;1,58228
5400;19450;44,5034;1,58324
5400;19370;44,4315;1,58421
5400;19290;44,3595;1,58517
5400;19210;44,2876;1,58613
5400;19130;44,2157;1,58708
5400;19050;44,1437;1,58804
5400;18970;44,0718;1,58899
5400;18890;43,9999;1,58993
5400;18810;43,928;1,59088
5400;18730;43,856;1,59182
5400;18650;43,7841;1,59277
5400;18570;43,7122;1,5937
5400;18490;43,6403;1,59464
5400;18410;43,5684;1,59558
5400;18330;43,4965;1,59651
5400;18250;43,4246;1,59744
5400;18170;43,3527;1,59836
5400;18090;43,2809;1,59929
5400;18010;43,209;1,60021
5400;17930;43,1371;1,60113
5400;17850;43,0652;1,60205
5400;17770;42,9934;1,60296
5400;17690;42,9215;1,60388
5400;17610;42,8497;1,60479
5400;17530;42,7778;1,6057
5400;17450;42,706;1,6066
5400;17370;42,6341;1,60751
5400;17290;42,5623;1,60841
5400;17210;42,4904;1,60931
5480;26490;50,8325;1,6009
5480;26410;50,7607;1,60196
5480;26330;50,689;1,60301
5480;26250;50,6172;1,60407
5480;26170;50,5455;1,60512
5480;26090;50,4737;1,60616
5480;26010;50,4019;1,60721
5480;25930;50,3301;1,60825
5480;25850;50,2584;1,60929
5480;25770;50,1866;1,61032
5480;25690;50,1148;1,61136
5480;25610;50,0429;1,61239
5480;25530;49,9711;1,61341
5480;25450;49,8993;1,61444
5480;25370;49,8275;1,61546
5480;25290;49,7556;1,61648
5480;25210;49,6838;1,61749
5480;25130;49,612;1,6185
5480;25050;49,5401;1,61951
5480;24970;49,4683;1,62052
5480;24890;49,3964;1,62152
5480;24810;49,3246;1,62253
5480;24730;49,2527;1,62352
5480;24650;49,1808;1,62452
5480;24570;49,1089;1,62551
5480;24490;49,037;1,6265
5480;24410;48,9652;1,62749
5480;24330;48,8933;1,62847
5480;24250;48,8214;1,62946
5480;24170;48,7495;1,63043
5480;24090;48,6776;1,63141
5480;24010;48,6056;1,63238
5480;23930;48,5337;1,63336
5480;23850;48,4618;1,63432
5480;23770;48,3899;1,63529
5480;23690;48,318;1,63625
5480;23610;48,246;1,63721
5480;23530;48,1741;1,63817
5480;23450;48,1022;1,63913
5480;23370;48,0302;1,64008
5480;23290;47,9583;1,64103
5480;23210;47,8864;1,64198
5480;23130;47,8144;1,64292
5480;23050;47,7425;1,64386
5480;22970;47,6705;1,6448
5480;22890;47,5986;1,64574
5480;22810;47,5266;1,64667
5480;22730;47,4547;1,64761
5480;22650;47,3827;1,64854
5480;22570;47,3107;1,64946
5480;22490;47,2388;1,65039
5480;22410;47,1668;1,65131
5480;22330;47,0948;1,65223
5480;22250;47,0229;1,65315
5480;22170;46,9509;1,65406
5480;22090;46,8789;1,65497
5480;22010;46,807;1,65588
5480;21930;46,735;1,65679
5480;21850;46,663;1,65769
5480;21770;46,5911;1,6586
5480;21690;46,5191;1,6595
5480;21610;46,4471;1,6604
5480;21530;46,3751;1,66129
5480;21450;46,3032;1,66218
5480;21370;46,2312;1,66307
5480;21290;46,1592;1,66396
5480;21210;46,0872;1,66485
5480;21130;46,0153;1,66573
5480;21050;45,9433;1,66661
5480;20970;45,8713;1,66749
5480;20890;45,7994;1,66837
5480;20810;45,7274;1,66924
5480;20730;45,6554;1,67012
5480;20650;45,5834;1,67099
5480;20570;45,5115;1,67185
5480;20490;45,4395;1,67272
5480;20410;45,3675;1,67358
5480;20330;45,2956;1,67444
5480;20250;45,2236;1,6753
5480;20170;45,1516;1,67616
5480;20090;45,0797;1,67701
5480;20010;45,0077;1,67786
5480;19930;44,9358;1,67871
5480;19850;44,8638;1,67956
5480;19770;44,7919;1,68041
5480;19690;44,7199;1,68125
5480;19610;44,6479;1,68209
5480;19530;44,576;1,68293
5480;19450;44,5041;1,68377
5480;19370;44,4321;1,6846
5480;19290;44,3602;1,68543
5480;19210;44,2882;1,68626
5480;19130;44,2163;1,68709
5480;19050;44,1444;1,68792
5480;18970;44,0724;1,68874
5480;18890;44,0005;1,68957
5480;18810;43,9286;1,69039
5480;18730;43,8567;1,6912
5480;18650;43,7848;1,69202
5480;18570;43,7129;1,69283
5480;18490;43,641;1,69364
5480;18410;43,5691;1,69445
5480;18330;43,4972;1,69526
5480;18250;43,4253;1,69607
5480;18170;43,3534;1,69687
5480;18090;43,2815;1,69767
5480;18010;43,2096;1,69847
5480;17930;43,1377;1,69927
5480;17850;43,0659;1,70006
5480;17770;42,994;1,70086
5480;17690;42,9221;1,70165
5480;17610;42,8503;1,70244
5480;17530;42,7784;1,70323
5480;17450;42,7066;1,70401
5480;17370;42,6347;1,7048
5480;17290;42,5629;1,70558
5480;17210;42,4911;1,70636
5560;26570;50,9048;1,71327
5560;26490;50,8331;1,71417
5560;26410;50,7614;1,71507
5560;26330;50,6896;1,71596
5560;26250;50,6178;1,71685
5560;26170;50,5461;1,71774
5560;26090;50,4743;1,71863
5560;26010;50,4025;1,71951
5560;25930;50,3307;1,72039
5560;25850;50,259;1,72127
5560;25770;50,1872;1,72215
5560;25690;50,1154;1,72302
5560;25610;50,0436;1,72389
5560;25530;49,9717;1,72476
5560;25450;49,8999;1,72563
5560;25370;49,8281;1,72649
5560;25290;49,7563;1,72735
5560;25210;49,6844;1,72821
5560;25130;49,6126;1,72907
5560;25050;49,5407;1,72992
5560;24970;49,4689;1,73077
5560;24890;49,397;1,73162
5560;24810;49,3251;1,73247
5560;24730;49,2533;1,73332
5560;24650;49,1814;1,73416
5560;24570;49,1095;1,735
5560;24490;49,0376;1,73584
5560;24410;48,9657;1,73667
5560;24330;48,8939;1,7375
5560;24250;48,822;1,73833
5560;24170;48,75;1,73916
5560;24090;48,6781;1,73999
5560;24010;48,6062;1,74081
5560;23930;48,5343;1,74163
5560;23850;48,4624;1,74245
5560;23770;48,3905;1,74327
5560;23690;48,3186;1,74409
